Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP007853,Male,Yes,0,Graduate,Yes,4536.0,697.0,123.1,360.0,1.0,Rural,Y
LP010142,Male,Yes,0,Graduate,No,,0.0,120.8,360.0,1.0,Semiurban,Y
LP009727,Female,Yes,2,Graduate,No,5195.0,1811.0,120.8,120.0,1.0,Rural,Y
LP008664,Male,No,0,Graduate,Yes,3970.0,4098.0,109.6,360.0,1.0,Urban,Y
LP006007,Female,Yes,0,Graduate,No,3901.0,1419.0,179.2,240.0,0.0,Semiurban,Y
LP010316,Male,No,0,Graduate,No,1646.0,0.0,116.5,360.0,1.0,Semiurban,N
LP009849,Male,Yes,0,Graduate,No,1853.0,759.0,177.0,180.0,1.0,Semiurban,Y
LP004110,Male,No,0,Graduate,No,4758.0,0.0,96.9,360.0,1.0,Urban,Y
LP009059,Male,Yes,1,Graduate,No,6383.0,0.0,141.6,240.0,1.0,Urban,Y
LP009368,Male,Yes,3+,Not Graduate,No,2085.0,2650.0,150.0,360.0,1.0,Urban,Y
LP010204,Male,No,0,Graduate,No,5885.0,1.0,113.9,360.0,1.0,Semiurban,Y
LP008761,Female,Yes,3+,Graduate,No,1758.0,1675.0,93.5,360.0,0.0,Rural,Y
LP007736,Male,Yes,0,Not Graduate,Yes,1753.0,1290.0,86.7,360.0,1.0,Semiurban,Y
LP005516,Male,Yes,0,Graduate,No,5020.0,267.0,119.2,360.0,1.0,Rural,Y
LP010196,Male,No,0,Graduate,No,3353.0,0.0,182.3,360.0,1.0,Urban,Y
LP009184,Male,Yes,0,Graduate,No,6228.0,1657.0,132.4,360.0,1.0,Rural,Y
LP009548,Male,No,3+,Graduate,Yes,1376.0,1653.0,49.7,300.0,0.0,Urban,Y
LP005248,Female,Yes,1,Graduate,No,5224.0,0.0,122.9,120.0,0.0,Semiurban,N
LP009064,Female,Yes,0,Not Graduate,No,1274.0,2427.0,126.4,360.0,1.0,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,1928.0,1644.0,100.0,360.0,1.0,Semiurban,Y
LP010321,Male,Yes,2,Graduate,No,3336.0,0.0,77.2,120.0,1.0,Semiurban,Y
LP003556,Male,Yes,0,Not Graduate,No,3169.0,1035.0,133.5,360.0,1.0,Semiurban,Y
LP004501,Male,Yes,0,Graduate,No,1545.0,1783.0,53.1,360.0,1.0,Semiurban,Y
LP010176,Male,No,0,Graduate,No,3377.0,0.0,108.3,120.0,1.0,Semiurban,N
LP005907,Male,Yes,1,Graduate,No,4396.0,0.0,79.6,360.0,1.0,Semiurban,Y
LP009379,Male,Yes,0,Graduate,No,2992.0,196.0,146.3,180.0,,Urban,Y
LP005211,Male,No,1,Graduate,No,5179.0,1939.0,192.4,360.0,1.0,Rural,Y
LP007743,Male,Yes,3+,Graduate,No,5057.0,4977.0,139.8,360.0,1.0,Urban,Y
LP008428,Male,No,0,Graduate,No,5699.0,965.0,128.4,360.0,1.0,Rural,Y
LP003468,Male,Yes,3+,Not Graduate,No,4421.0,0.0,194.5,360.0,1.0,Semiurban,Y
LP007381,Female,No,0,Graduate,No,3246.0,466.0,100.8,360.0,1.0,Semiurban,Y
LP010135,Male,No,0,Graduate,No,5761.0,3256.0,204.8,360.0,1.0,Semiurban,Y
LP005765,Male,No,0,Graduate,Yes,3446.0,0.0,56.5,240.0,0.0,Rural,Y
LP008226,Male,Yes,1,Not Graduate,No,5326.0,0.0,83.2,360.0,1.0,Rural,Y
LP008271,Male,No,1,Graduate,Yes,1915.0,191.0,28.9,360.0,0.0,Semiurban,N
LP003197,Male,No,0,Graduate,Yes,2808.0,126.0,112.1,240.0,0.0,Urban,N
LP004789,Male,No,0,Graduate,No,3045.0,1160.0,79.0,360.0,1.0,Rural,Y
LP008908,Female,No,0,Graduate,No,2799.0,1844.0,127.3,360.0,0.0,Rural,Y
LP008605,Male,Yes,0,Not Graduate,Yes,5051.0,1491.0,120.6,360.0,1.0,Semiurban,Y
LP005346,Male,Yes,0,Graduate,Yes,4826.0,2227.0,123.4,360.0,1.0,Semiurban,Y
LP004821,Female,Yes,0,Graduate,Yes,4281.0,2542.0,88.1,360.0,0.0,Semiurban,Y
LP008597,Male,,0,Graduate,No,4422.0,911.0,104.4,360.0,0.0,Urban,N
LP004648,Female,No,0,Not Graduate,Yes,2411.0,1435.0,159.7,360.0,1.0,Rural,Y
LP007890,Male,No,0,Graduate,No,3264.0,704.0,74.3,360.0,1.0,Semiurban,Y
LP010954,Female,Yes,1,Graduate,No,1690.0,2298.0,166.8,360.0,1.0,Urban,Y
LP007979,Male,Yes,0,Not Graduate,No,5801.0,3917.0,92.2,360.0,1.0,Urban,Y
LP008824,Male,Yes,2,Graduate,No,2949.0,574.0,138.9,240.0,1.0,Urban,Y
LP010069,Male,No,0,Graduate,Yes,4905.0,0.0,135.5,360.0,0.0,Rural,N
LP010842,Male,No,0,Graduate,No,5808.0,2169.0,194.7,360.0,0.0,Rural,Y
LP003849,Female,Yes,1,Not Graduate,No,2324.0,485.0,117.5,360.0,0.0,Urban,N
LP002720,Male,Yes,3+,Graduate,No,4281.0,0.0,100.0,360.0,1.0,Urban,Y
LP006818,Male,Yes,1,Graduate,No,1000000.0,0.0,114.2,360.0,1.0,Semiurban,Y
LP010362,Male,Yes,0,Graduate,No,3833.0,2966.0,97.1,180.0,1.0,Urban,Y
LP008855,Male,No,0,Graduate,Yes,5407.0,2526.0,110.7,360.0,1.0,Semiurban,Y
LP004754,Male,No,0,Graduate,No,3163.0,0.0,110.3,360.0,1.0,Rural,Y
LP003417,Male,Yes,1,Graduate,No,2907.0,2593.0,92.9,360.0,1.0,Rural,Y
LP005096,Male,No,0,Graduate,No,4080.0,2638.0,120.6,360.0,1.0,Semiurban,N
LP007737,Male,No,0,Graduate,No,4028.0,0.0,88.0,360.0,1.0,Semiurban,Y
LP001562,Male,Yes,0,Graduate,No,7933.0,0.0,275.0,360.0,1.0,Urban,N
LP009535,Male,Yes,0,Graduate,No,2250.0,2361.0,110.0,360.0,1.0,Rural,Y
LP005929,Male,Yes,0,Graduate,No,3980.0,0.0,159.5,360.0,1.0,Rural,N
LP008330,Female,Yes,2,Graduate,No,4681.0,1105.0,159.2,180.0,1.0,Rural,Y
LP010586,Male,Yes,0,Not Graduate,No,3742.0,1970.0,139.2,360.0,1.0,Semiurban,Y
LP005729,Male,Yes,1,Graduate,No,4622.0,582.0,172.2,240.0,1.0,Rural,Y
LP006514,Male,No,0,Graduate,No,3837.0,296.0,139.0,360.0,1.0,Rural,Y
LP007247,Male,Yes,1,Graduate,Yes,3244.0,2270.0,154.9,360.0,1.0,Rural,Y
LP006153,Male,Yes,0,Graduate,No,4013.0,1348.0,132.8,360.0,1.0,Rural,Y
LP005070,Male,Yes,0,Graduate,No,4114.0,1260.0,107.2,300.0,1.0,Semiurban,Y
LP008114,Male,Yes,0,Graduate,No,3737.0,1629.0,170.0,360.0,1.0,Semiurban,Y
LP010543,Male,Yes,1,Graduate,No,4914.0,891.0,127.5,120.0,1.0,Semiurban,Y
LP008716,Male,No,0,Graduate,No,5214.0,3176.0,113.0,360.0,1.0,Rural,Y
LP004572,Male,Yes,0,Graduate,No,3869.0,768.0,72.3,360.0,1.0,Rural,Y
LP007262,Female,Yes,0,Not Graduate,No,4134.0,2589.0,117.8,360.0,1.0,Urban,Y
LP005746,Female,Yes,0,Graduate,No,3372.0,0.0,146.5,240.0,1.0,Rural,Y
LP006627,Male,Yes,0,Graduate,Yes,6179.0,2944.0,40.3,360.0,1.0,Semiurban,Y
LP004001,Male,No,0,Not Graduate,No,6039.0,1836.0,118.2,180.0,1.0,Semiurban,Y
LP007141,Female,No,0,Graduate,No,5868.0,1145.0,0.0,360.0,1.0,Semiurban,Y
LP005083,Male,Yes,0,Graduate,No,3331.0,305.0,,360.0,0.0,Urban,N
LP003660,Male,Yes,0,Graduate,No,3058.0,0.0,80.7,180.0,0.0,Semiurban,Y
LP008251,Male,Yes,2,Not Graduate,No,5192.0,871.0,105.0,360.0,0.0,Urban,Y
LP003513,Female,No,0,Graduate,No,2170.0,3106.0,140.2,360.0,1.0,Semiurban,Y
LP008393,Male,Yes,2,Graduate,No,4768.0,0.0,114.8,360.0,1.0,Semiurban,Y
LP005832,Male,Yes,2,Graduate,No,4782.0,1051.0,173.2,240.0,1.0,Urban,Y
LP008231,Male,Yes,1,Graduate,Yes,3780.0,582.0,89.7,360.0,1.0,Semiurban,Y
LP006440,Male,Yes,1,Graduate,No,3232.0,1907.0,113.2,240.0,1.0,Urban,N
LP008451,Male,No,0,Not Graduate,No,5196.0,1927.0,137.8,360.0,0.0,Urban,Y
LP007217,Male,No,0,Graduate,No,2230.0,2091.0,174.1,360.0,0.0,Urban,Y
LP006844,Male,Yes,0,Not Graduate,No,5218.0,2098.0,64.3,360.0,1.0,Rural,N
LP010184,Male,Yes,0,Not Graduate,Yes,3144.0,820.0,166.8,240.0,1.0,Urban,Y
LP007117,Male,Yes,0,Graduate,No,5787.0,777.0,124.5,360.0,0.0,Semiurban,N
LP002429,Male,Yes,1,Graduate,Yes,3466.0,1210.0,130.0,360.0,1.0,Rural,Y
LP003744,Male,No,3+,Graduate,No,4282.0,2024.0,105.5,240.0,1.0,Rural,Y
LP006587,Female,Yes,0,Graduate,No,3162.0,2917.0,113.3,360.0,1.0,Rural,Y
LP003568,Male,Yes,1,Not Graduate,No,6321.0,1305.0,113.5,120.0,0.0,Semiurban,N
LP003606,Male,Yes,0,Graduate,No,5123.0,0.0,156.1,360.0,0.0,Semiurban,N
LP004824,Female,Yes,0,Graduate,No,1705.0,0.0,92.5,360.0,1.0,Semiurban,
LP006113,Male,Yes,0,Graduate,Yes,6829.0,566.0,154.0,180.0,1.0,Rural,N
LP008044,Male,Yes,2,Graduate,No,1074.0,2763.0,101.2,180.0,1.0,Semiurban,Y
LP008771,Male,No,0,Graduate,Yes,3511.0,0.0,121.7,180.0,1.0,Semiurban,Y
LP009471,Female,No,0,Graduate,No,3601.0,1369.0,109.0,360.0,0.0,Rural,Y
LP008277,Male,No,2,Graduate,No,2981.0,0.0,108.9,360.0,1.0,Urban,Y
LP006603,Male,No,0,Graduate,No,5486.0,1417.0,131.4,360.0,1.0,Urban,Y
LP003669,Male,Yes,0,Graduate,No,3402.0,0.0,93.0,360.0,1.0,Semiurban,N
LP008921,Male,Yes,0,Graduate,No,4188.0,3013.0,147.6,120.0,1.0,Semiurban,Y
LP010014,Male,Yes,0,Not Graduate,No,4101.0,730.0,81.5,360.0,1.0,Urban,Y
LP008249,Male,Yes,0,Not Graduate,No,2848.0,2303.0,97.2,360.0,1.0,Semiurban,Y
LP007489,Male,Yes,0,Graduate,No,4061.0,2235.0,64.0,360.0,1.0,Rural,Y
LP003791,Male,Yes,0,Graduate,No,3657.0,1452.0,154.6,180.0,1.0,Rural,Y
LP006683,Male,Yes,1,Not Graduate,No,5254.0,252.0,153.6,360.0,1.0,Semiurban,Y
LP005638,Male,Yes,1,Graduate,No,2085.0,2871.0,160.8,360.0,1.0,Semiurban,Y
LP006712,Male,No,1,Graduate,No,5333.0,2000.0,141.0,360.0,1.0,Semiurban,Y
LP003259,Male,Yes,0,Not Graduate,Yes,0.0,1118.0,71.7,360.0,0.0,Urban,N
LP004238,Male,No,0,Not Graduate,No,4224.0,985.0,135.4,360.0,1.0,Semiurban,Y
LP007206,Male,Yes,0,Graduate,No,3049.0,0.0,94.9,240.0,0.0,Urban,Y
LP005788,Male,No,0,Graduate,No,2270.0,2543.0,113.0,180.0,0.0,Rural,Y
LP009035,Male,Yes,0,Graduate,No,3359.0,427.0,116.0,360.0,1.0,Rural,Y
LP003643,Male,Yes,0,Graduate,Yes,1286.0,760.0,115.3,360.0,1.0,Urban,Y
LP004355,Male,Yes,0,Graduate,No,3113.0,614.0,130.5,360.0,0.0,Urban,Y
LP005469,Male,Yes,0,Graduate,No,4721.0,1464.0,162.1,360.0,1.0,Semiurban,Y
LP005157,Female,Yes,0,Graduate,No,2238.0,116.0,72.1,360.0,1.0,Semiurban,Y
LP008048,Male,Yes,0,Not Graduate,No,5133.0,907.0,145.7,120.0,1.0,Rural,Y
LP009437,Male,No,0,Graduate,No,3965.0,2023.0,110.2,360.0,1.0,Urban,Y
LP006845,Male,Yes,0,Graduate,No,6058.0,746.0,127.5,360.0,0.0,Semiurban,Y
LP007824,Male,No,0,Graduate,No,3945.0,2493.0,124.9,300.0,1.0,Rural,
LP006872,Male,Yes,0,Graduate,No,3859.0,334.0,140.8,300.0,1.0,Rural,Y
LP004256,Male,No,1,Graduate,No,5689.0,625.0,134.8,360.0,1.0,Urban,Y
LP008463,Female,Yes,0,Graduate,No,3144.0,1267.0,91.7,360.0,1.0,Semiurban,N
LP010023,Male,Yes,0,Graduate,No,3187.0,565.0,96.4,240.0,1.0,Rural,Y
LP008027,Male,Yes,1,Graduate,No,2639.0,525.0,74.4,300.0,1.0,Rural,Y
LP009216,Male,Yes,0,Graduate,No,1695.0,94.0,121.4,360.0,1.0,Rural,Y
LP007307,Male,Yes,0,Not Graduate,No,2642.0,2345.0,95.9,180.0,0.0,Semiurban,N
LP001900,Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,Y
LP006667,Female,Yes,0,Graduate,No,3916.0,1310.0,70.7,360.0,0.0,Semiurban,Y
LP005912,Male,No,2,Graduate,No,3402.0,2546.0,109.4,360.0,1.0,Semiurban,Y
LP005239,Male,No,0,Graduate,No,7463.0,709.0,82.2,360.0,1.0,Urban,Y
LP009658,Female,No,0,Graduate,No,4578.0,281.0,84.0,360.0,1.0,Semiurban,Y
LP004814,Male,Yes,0,Not Graduate,,2650.0,0.0,126.2,360.0,0.0,Semiurban,Y
LP004340,Male,Yes,2,Graduate,No,2953.0,1680.0,89.9,360.0,1.0,Rural,Y
LP004380,Female,Yes,3+,Graduate,No,2481.0,1371.0,103.7,360.0,1.0,Rural,Y
LP003897,Male,No,1,Graduate,No,5774.0,1225.0,135.8,360.0,1.0,Urban,N
LP004498,Female,Yes,0,Graduate,No,3275.0,1255.0,171.2,360.0,1.0,Rural,Y
LP005592,Female,Yes,0,Graduate,No,2067.0,1679.0,30.8,360.0,1.0,Semiurban,Y
LP009703,Female,Yes,0,Graduate,Yes,2460.0,0.0,192.2,360.0,1.0,Semiurban,Y
LP009993,Male,Yes,2,Not Graduate,No,4353.0,0.0,151.4,360.0,1.0,Urban,Y
LP006039,Male,Yes,2,Graduate,No,2902.0,1822.0,157.6,120.0,0.0,Semiurban,N
LP003519,Female,No,1,Graduate,No,4005.0,2833.0,178.3,120.0,1.0,Rural,Y
LP008299,Male,Yes,1,Graduate,No,2790.0,941.0,1000.0,360.0,1.0,Urban,Y
LP006544,Male,No,0,Not Graduate,No,6113.0,832.0,87.2,360.0,,Semiurban,Y
LP006932,Male,No,2,Graduate,No,2448.0,1437.0,173.0,360.0,1.0,Rural,Y
LP001043,Male,Yes,0,Not Graduate,No,7660.0,0.0,104.0,360.0,0.0,Urban,N
LP005272,Male,Yes,3+,Graduate,No,3467.0,2643.0,69.7,360.0,1.0,Urban,Y
LP006443,Male,No,0,Graduate,No,2862.0,1285.0,223.3,300.0,1.0,Urban,Y
LP006548,Male,Yes,0,Graduate,No,3316.0,0.0,158.7,360.0,1.0,Semiurban,Y
LP008871,Male,No,1,Graduate,Yes,3293.0,859.0,30.7,360.0,1.0,Rural,N
LP009582,Male,Yes,0,Graduate,No,3894.0,3255.0,112.6,360.0,,Semiurban,Y
LP002912,Male,Yes,1,Graduate,No,4283.0,3000.0,172.0,84.0,1.0,Rural,N
LP010882,Male,Yes,0,Graduate,No,3569.0,1969.0,165.5,300.0,1.0,Urban,Y
LP004934,Male,Yes,1,Graduate,No,2781.0,1609.0,140.7,360.0,1.0,Rural,Y
LP005811,Male,No,2,Graduate,No,2167.0,2300.0,90.6,360.0,0.0,Rural,N
LP008778,Male,Yes,1,Graduate,No,6134.0,2976.0,93.4,360.0,0.0,Urban,N
LP009887,Male,Yes,0,Graduate,Yes,1651.0,2380.0,103.3,360.0,1.0,Rural,Y
LP008675,Male,Yes,0,Graduate,No,3109.0,1353.0,182.0,360.0,1.0,Semiurban,Y
LP009575,Male,Yes,0,Graduate,No,3362.0,17.0,93.5,360.0,1.0,Semiurban,Y
LP005481,Male,Yes,2,Graduate,No,3718.0,1685.0,140.5,360.0,1.0,Rural,Y
LP004848,Male,Yes,0,Graduate,No,3314.0,2820.0,114.7,360.0,1.0,Semiurban,Y
LP003157,Male,Yes,0,Graduate,No,5682.0,0.0,140.5,360.0,1.0,Urban,Y
LP010211,Male,Yes,2,Graduate,Yes,2840.0,3287.0,122.2,360.0,1.0,Rural,Y
LP006619,Male,Yes,0,Not Graduate,No,3001.0,2191.0,92.5,300.0,1.0,Semiurban,Y
LP007320,Male,No,0,Graduate,No,5088.0,1877.0,120.7,240.0,1.0,Rural,Y
LP006324,Female,No,2,Graduate,No,3133.0,1014.0,121.7,360.0,0.0,Rural,N
LP005062,Male,Yes,0,Graduate,No,4036.0,2606.0,138.4,240.0,1.0,Urban,Y
LP005177,Male,Yes,1,Graduate,No,3019.0,2459.0,106.9,360.0,1.0,Urban,Y
LP004161,Female,Yes,0,Graduate,Yes,2838.0,0.0,177.6,360.0,0.0,Semiurban,Y
LP008611,Male,Yes,0,Graduate,No,2065.0,1908.0,124.9,360.0,1.0,Urban,Y
LP009985,Male,Yes,3+,Not Graduate,No,4474.0,2419.0,170.9,300.0,0.0,Urban,Y
LP008246,Female,No,1,Graduate,No,5271.0,351.0,85.4,360.0,0.0,Semiurban,N
LP006017,Female,Yes,0,Graduate,No,3319.0,1349.0,138.8,120.0,1.0,Urban,N
LP003224,Male,Yes,2,Not Graduate,Yes,4069.0,2675.0,102.9,360.0,0.0,Urban,Y
LP009197,Male,Yes,2,Graduate,No,1454.0,906.0,163.2,360.0,0.0,Urban,N
LP002705,Male,Yes,0,Graduate,No,3775.0,0.0,110.0,360.0,1.0,Semiurban,Y
LP009288,Male,Yes,1,Graduate,No,4849.0,1831.0,138.3,360.0,1.0,Rural,Y
LP009335,Male,Yes,0,Graduate,Yes,3400.0,1.0,105.4,180.0,1.0,Rural,N
LP010037,Male,No,0,Not Graduate,No,3509.0,2317.0,84.9,240.0,1.0,Rural,Y
LP008861,Male,No,0,Graduate,No,3807.0,3079.0,134.3,360.0,1.0,Urban,N
LP010829,Male,Yes,0,Graduate,Yes,2363.0,3001.0,152.2,360.0,0.0,Semiurban,N
LP009628,Male,Yes,0,Graduate,Yes,4167.0,853.0,127.5,360.0,1.0,Urban,Y
LP009927,Female,No,2,Not Graduate,No,2946.0,983.0,139.1,180.0,1.0,Rural,Y
LP005365,Female,No,2,Not Graduate,Yes,4789.0,1546.0,141.5,360.0,1.0,Urban,Y
LP003201,Female,No,1,Graduate,No,3520.0,284.0,52.3,360.0,1.0,Urban,Y
LP010558,Male,No,0,Graduate,Yes,5856.0,2646.0,140.7,240.0,0.0,Urban,N
LP002547,Male,Yes,1,Graduate,No,18333.0,0.0,500.0,360.0,1.0,Urban,N
LP003626,Female,Yes,0,Graduate,No,4440.0,937.0,95.0,180.0,1.0,Rural,Y
LP005351,Male,No,0,Graduate,No,4998.0,2652.0,148.8,360.0,1.0,Urban,Y
LP008725,Male,No,0,Graduate,No,1000000.0,1331.0,148.9,180.0,1.0,Semiurban,Y
LP009627,Male,Yes,1,Graduate,No,5263.0,568.0,,360.0,1.0,Rural,N
LP006076,Male,No,2,Graduate,No,3695.0,1273.0,166.5,360.0,1.0,Rural,Y
LP002141,Male,Yes,3+,Graduate,No,2666.0,2083.0,95.0,360.0,1.0,Rural,Y
LP006635,Male,Yes,0,Graduate,Yes,3495.0,1283.0,118.2,360.0,1.0,Rural,Y
LP010490,Male,Yes,2,Graduate,No,4289.0,1391.0,91.6,360.0,1.0,Rural,Y
LP007050,Male,Yes,2,Not Graduate,No,4387.0,554.0,125.3,360.0,1.0,Semiurban,Y
LP004251,Male,Yes,0,Graduate,No,3611.0,965.0,197.1,360.0,0.0,Rural,N
LP004699,Male,Yes,0,Graduate,Yes,2912.0,2073.0,118.3,180.0,0.0,Urban,Y
LP001120,Male,No,0,Graduate,No,1800.0,1213.0,47.0,360.0,1.0,Urban,Y
LP010730,Male,No,1,Not Graduate,No,2033.0,2337.0,126.0,360.0,0.0,Urban,Y
LP009604,Male,No,1,Graduate,No,3489.0,1380.0,102.1,240.0,1.0,Semiurban,Y
LP008026,Male,Yes,0,Graduate,No,3693.0,2712.0,100.8,360.0,1.0,Urban,Y
LP003526,Male,No,2,Graduate,No,3940.0,643.0,101.7,360.0,1.0,Semiurban,Y
LP008851,Male,Yes,0,Graduate,No,2697.0,1.0,92.7,360.0,1.0,Urban,Y
LP006027,Male,No,0,Graduate,Yes,2744.0,1123.0,119.7,240.0,1.0,Urban,Y
LP005255,Male,Yes,0,Graduate,Yes,2245.0,2298.0,118.8,360.0,1.0,Urban,Y
LP007665,Male,No,0,Graduate,No,2796.0,1287.0,158.9,120.0,1.0,Rural,Y
LP005581,Male,Yes,1,Graduate,No,4781.0,1004.0,122.4,180.0,1.0,Urban,Y
LP009127,Male,Yes,0,Graduate,No,5356.0,2380.0,130.2,360.0,0.0,Urban,N
LP010262,Male,No,0,Graduate,No,1869.0,485.0,98.4,360.0,1.0,Urban,Y
LP009373,Male,Yes,2,Not Graduate,No,1387.0,407.0,142.8,360.0,1.0,Rural,Y
LP002065,Male,Yes,3+,Graduate,No,15000.0,0.0,300.0,360.0,1.0,Rural,Y
LP007828,Male,No,0,Graduate,No,2878.0,0.0,177.6,180.0,1.0,Urban,Y
LP006803,Female,Yes,0,Graduate,No,4687.0,1262.0,170.4,360.0,1.0,Rural,Y
LP008053,Female,Yes,0,Graduate,No,4483.0,2074.0,134.7,180.0,,Urban,Y
LP003610,Male,Yes,0,Graduate,No,2488.0,1228.0,159.2,360.0,1.0,Urban,N
LP009940,Male,No,0,Graduate,No,3759.0,2007.0,59.5,360.0,0.0,Urban,Y
LP007332,Male,No,3+,Graduate,No,4676.0,666.0,82.8,300.0,1.0,Semiurban,Y
LP007501,Male,Yes,1,Graduate,No,4793.0,1685.0,0.0,240.0,1.0,Semiurban,Y
LP001384,Male,Yes,3+,Not Graduate,No,2071.0,754.0,94.0,480.0,1.0,Semiurban,Y
LP005507,Male,Yes,0,Graduate,Yes,4102.0,0.0,153.2,360.0,1.0,Rural,Y
LP003981,Female,No,0,Graduate,No,3879.0,745.0,169.4,360.0,1.0,Semiurban,Y
LP003227,Male,No,3+,Graduate,No,3959.0,2285.0,152.6,120.0,1.0,Semiurban,Y
LP010368,Female,Yes,1,Graduate,No,2291.0,4968.0,125.7,360.0,1.0,Semiurban,Y
LP009916,Male,Yes,1,Graduate,No,5115.0,2161.0,140.2,240.0,1.0,Semiurban,Y
LP009590,Female,Yes,0,Graduate,No,4056.0,763.0,101.7,360.0,1.0,Semiurban,Y
LP001473,Male,No,0,Graduate,No,2014.0,1929.0,74.0,360.0,1.0,Urban,Y
LP001606,Male,Yes,0,Graduate,No,3497.0,1964.0,116.0,360.0,1.0,Rural,Y
LP005437,Female,No,0,Graduate,No,3696.0,0.0,105.3,360.0,0.0,Urban,N
LP004129,Female,Yes,0,Graduate,No,4030.0,0.0,111.5,300.0,1.0,Semiurban,N
LP006854,Male,No,0,Graduate,No,2324.0,1774.0,97.6,360.0,1.0,Urban,Y
LP009178,Male,Yes,0,Graduate,Yes,2833.0,172.0,163.8,360.0,1.0,Urban,Y
LP007091,Male,Yes,0,Graduate,No,2881.0,748.0,128.7,360.0,0.0,Rural,Y
LP009725,Female,Yes,2,Graduate,No,3408.0,3004.0,133.5,180.0,1.0,Semiurban,Y
LP006103,,Yes,0,Graduate,No,2141.0,0.0,185.6,240.0,0.0,Urban,N
LP008042,Male,Yes,0,Graduate,Yes,2988.0,1468.0,114.5,360.0,1.0,Rural,Y
LP007924,Male,Yes,0,Graduate,No,4791.0,2089.0,132.8,360.0,1.0,Semiurban,Y
LP003596,Male,Yes,0,Not Graduate,No,5267.0,1551.0,143.4,300.0,0.0,Semiurban,Y
LP004370,Female,Yes,1,Graduate,No,4983.0,1121.0,125.1,180.0,1.0,Semiurban,Y
LP004993,Male,No,0,Graduate,No,1890.0,5060.0,135.4,360.0,1.0,Urban,Y
LP005253,Male,Yes,0,Graduate,No,3323.0,1892.0,100.1,360.0,0.0,Rural,Y
LP004917,Female,Yes,0,Not Graduate,No,5238.0,2594.0,167.1,300.0,1.0,Rural,Y
LP009046,Male,Yes,1,Graduate,No,3714.0,1902.0,143.2,300.0,1.0,Urban,Y
LP003736,Male,Yes,0,Graduate,No,6151.0,766.0,158.5,240.0,1.0,Semiurban,Y
LP003226,Female,Yes,2,Graduate,No,2614.0,1234.0,77.3,360.0,1.0,Rural,Y
LP008131,Male,Yes,1,Graduate,No,2875.0,677.0,120.7,360.0,1.0,Urban,N
LP005343,Female,Yes,0,Not Graduate,No,1733.0,1444.0,55.0,180.0,0.0,Urban,Y
LP003258,Male,Yes,0,Graduate,No,4159.0,3296.0,148.3,240.0,1.0,Urban,N
LP006764,Male,Yes,1,Graduate,No,2799.0,524.0,154.0,360.0,1.0,Urban,N
LP004029,Male,Yes,0,Graduate,No,4848.0,0.0,90.7,360.0,1.0,Urban,Y
LP006754,Male,No,0,Not Graduate,No,4742.0,1553.0,132.1,360.0,1.0,Urban,Y
LP002959,Female,Yes,1,Graduate,No,12000.0,0.0,496.0,360.0,1.0,Semiurban,Y
LP006671,Female,Yes,0,Graduate,No,5163.0,2568.0,128.4,360.0,1.0,Semiurban,Y
LP007705,Male,Yes,0,Graduate,No,4985.0,561.0,177.6,360.0,1.0,Urban,Y
LP003957,Male,Yes,2,Graduate,No,3498.0,1646.0,105.5,360.0,1.0,Urban,Y
LP005780,Male,Yes,0,Graduate,No,2725.0,227.0,117.4,360.0,1.0,Semiurban,Y
LP010895,Male,Yes,1,Graduate,Yes,2397.0,812.0,108.9,360.0,1.0,Urban,Y
LP010975,Male,Yes,0,Not Graduate,No,2157.0,1041.0,109.5,360.0,1.0,Semiurban,
LP004995,Female,Yes,0,Graduate,No,3215.0,926.0,139.2,360.0,0.0,Semiurban,N
LP006449,Male,Yes,0,Graduate,Yes,4073.0,0.0,48.2,360.0,1.0,Semiurban,Y
LP003671,Male,No,0,Graduate,Yes,3263.0,1724.0,122.4,360.0,1.0,Semiurban,Y
LP001643,Male,Yes,0,Graduate,No,2383.0,2138.0,58.0,360.0,,Rural,Y
LP010181,Male,No,0,Graduate,No,2891.0,2422.0,122.2,360.0,1.0,Urban,Y
LP010198,Male,Yes,2,Graduate,No,4740.0,3121.0,66.6,360.0,1.0,Semiurban,Y
LP003664,Male,No,0,Not Graduate,Yes,2177.0,320.0,182.9,360.0,0.0,Rural,N
LP006079,Male,Yes,0,Graduate,No,1086.0,881.0,142.4,360.0,1.0,Rural,Y
LP006186,Female,No,1,Graduate,Yes,3815.0,2196.0,166.9,360.0,0.0,Semiurban,N
LP007825,Male,Yes,0,Graduate,No,5742.0,1972.0,146.5,360.0,1.0,Urban,Y
LP007265,Male,Yes,0,Graduate,No,3435.0,856.0,99.1,360.0,1.0,Rural,N
LP010193,Male,Yes,2,Graduate,No,3409.0,572.0,102.3,360.0,0.0,Rural,N
LP010487,Male,No,0,Graduate,No,4652.0,2949.0,162.1,240.0,1.0,Semiurban,Y
LP004032,Male,Yes,2,Graduate,Yes,4178.0,1907.0,122.5,240.0,1.0,Rural,Y
LP004791,Female,Yes,1,Graduate,No,4355.0,0.0,140.0,360.0,1.0,Semiurban,Y
